,display_phone,distance,id,image_url,is_closed,name,phone,price,rating,review_count,transactions,url,title1,0,0,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address
6249,(323) 592-3423,4183.722832802476,vW1v050Lf2M2719K1D10PQ,https://s3-media4.fl.yelpcdn.com/bphoto/McmN2mNzPRzbeja4s6gETA/o.jpg,False,Sweet Chick,+13235923423,$$,4.0,581,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/sweet-chick-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,southern,,,34.0796,-118.36114,448 N Fairfax Ave,,,Los Angeles,90036,US,CA,"['448 N Fairfax Ave', 'Los Angeles, CA 90036']"
6299,(310) 736-2224,6782.895854642285,wBeNozAR6wlJLTEwdWdPQg,https://s3-media4.fl.yelpcdn.com/bphoto/qxJvkPBTh4ibxvwJNbeHnw/o.jpg,False,Father's Office,+13107362224,$$,3.5,5814,[],https://www.yelp.com/biz/fathers-office-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,newamerican,,,34.0304642240788,-118.384695173189,3229 Helms Ave,,,Los Angeles,90034,US,CA,"['3229 Helms Ave', 'Los Angeles, CA 90034']"
6349,(323) 465-5505,3759.11587637906,Dv6-iy7-tN8ETAjqW6eg4g,https://s3-media3.fl.yelpcdn.com/bphoto/f8buZ7jZ2Toxn_iDLNFgJQ/o.jpg,False,Next Door Lounge,+13234655505,$$,4.0,977,['restaurant_reservation'],https://www.yelp.com/biz/next-door-lounge-los-angeles-4?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,lounges,,,34.092322,-118.338386203705,1154 N Highland Ave,,,Los Angeles,90038,US,CA,"['1154 N Highland Ave', 'Los Angeles, CA 90038']"
6399,(323) 782-1023,3860.77605898404,zLEV5J2HmKHocbPZONGJAA,https://s3-media2.fl.yelpcdn.com/bphoto/uWStblWLPObUbHs6g0hBTA/o.jpg,False,Spartina,+13237821023,$$$,4.0,277,"['pickup', 'delivery']",https://www.yelp.com/biz/spartina-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,italian,,,34.0838749349319,-118.353523872793,7505 Melrose Ave,,,Los Angeles,90046,US,CA,"['7505 Melrose Ave', 'Los Angeles, CA 90046']"
6449,(323) 965-1025,3995.0745825321437,cG2QWy4XDW4V-l4ufEKYnQ,https://s3-media2.fl.yelpcdn.com/bphoto/yLmxue-GtS_fiQ7PiyPrVQ/o.jpg,False,Lalibela Ethiopian Restaurant,+13239651025,$$,4.5,265,[],https://www.yelp.com/biz/lalibela-ethiopian-restaurant-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,ethiopian,,,34.0571,-118.36465,1025 S Fairfax Ave,,,Los Angeles,90019,US,CA,"['1025 S Fairfax Ave', 'Los Angeles, CA 90019']"
6499,(310) 876-0838,9224.66799493211,QGkJprRjdKHPM7ORYUyJlg,https://s3-media1.fl.yelpcdn.com/bphoto/S3AK5MdO0aNEr52sa1zIxw/o.jpg,False,Mee and Greet,+13108760838,$$,4.0,145,"['pickup', 'delivery']",https://www.yelp.com/biz/mee-and-greet-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,vietnamese,,,34.0248259705828,-118.411131312985,3500 Overland Ave,Ste 150,,Los Angeles,90034,US,CA,"['3500 Overland Ave', 'Ste 150', 'Los Angeles, CA 90034']"
6549,(323) 977-9877,4850.326257883658,llKP5-ZAG8I-RVbKrSatQQ,https://s3-media3.fl.yelpcdn.com/bphoto/QJ6xiT9RaMKNUz3JeJ51lg/o.jpg,False,Chibiscus Asian Cafe,+13239779877,$$,4.5,1006,"['pickup', 'delivery']",https://www.yelp.com/biz/chibiscus-asian-cafe-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,asianfusion,,,34.0981492,-118.3501071,7361 W Sunset Blvd,,,Los Angeles,90046,US,CA,"['7361 W Sunset Blvd', 'Los Angeles, CA 90046']"
6599,(323) 297-1133,2909.541868841995,7sZnRtSBZcrScdtE-gWyPw,https://s3-media3.fl.yelpcdn.com/bphoto/kmGQ8k4oOzuOXV-uL6KNeA/o.jpg,False,Chi Spacca,+13232971133,$$$$,4.0,487,[],https://www.yelp.com/biz/chi-spacca-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,italian,,,34.08319,-118.33908,6610 Melrose Ave,,,Los Angeles,90038,US,CA,"['6610 Melrose Ave', 'Los Angeles, CA 90038']"
6649,(213) 687-7015,7019.853313686589,FVIayGh27xNhPFvA72l41Q,https://s3-media2.fl.yelpcdn.com/bphoto/yubSgZYPlUgT9raCu0QRDg/o.jpg,False,PYT,+12136877015,$$,4.5,264,[],https://www.yelp.com/biz/pyt-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,newamerican,,,34.04773,-118.24709,400 S Main St,,,Los Angeles,90013,US,CA,"['400 S Main St', 'Los Angeles, CA 90013']"
6699,(213) 228-4300,5764.847623087682,euIu-4rVEKrsAMMC8A0vZQ,https://s3-media3.fl.yelpcdn.com/bphoto/nExZ4cyXEISwvrMkql4dMA/o.jpg,False,Fogo de Chão Brazilian Steakhouse,+12132284300,$$$,3.5,832,[],https://www.yelp.com/biz/fogo-de-ch%C3%A3o-brazilian-steakhouse-los-angeles-3?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,steak,,,34.04771,-118.26113,800 S Figueroa St,,,Los Angeles,90017,US,CA,"['800 S Figueroa St', 'Los Angeles, CA 90017']"
6749,(213) 380-2174,1310.9333362747511,PlQjtbZKOw7exAUfrswhNQ,https://s3-media2.fl.yelpcdn.com/bphoto/qjSly63ZPkTLKrUhBN21NA/o.jpg,False,The Kimbap,+12133802174,$,4.5,339,[],https://www.yelp.com/biz/the-kimbap-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.06696,-118.30871,400 S Western Ave,Ste 102,,Los Angeles,90020,US,CA,"['400 S Western Ave', 'Ste 102', 'Los Angeles, CA 90020']"
6799,,7997.652351876673,98KeJCu_8XbfOXB1aRAW1A,https://s3-media4.fl.yelpcdn.com/bphoto/NeLP0Bi7TGamulRl-hVF9A/o.jpg,False,Salazar,,$$,3.5,744,['pickup'],https://www.yelp.com/biz/salazar-los-angeles-4?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mexican,,,34.10743,-118.25441,2490 N Fletcher Dr,,,Los Angeles,90039,US,CA,"['2490 N Fletcher Dr', 'Los Angeles, CA 90039']"
6849,(213) 745-9911,5491.832828063338,1toW0p9uJQMEayWlUDz4WQ,https://s3-media2.fl.yelpcdn.com/bphoto/KOzvB_f_SoVj8ruCVN6dkA/o.jpg,False,Fleming's Prime Steakhouse & Wine Bar,+12137459911,$$$,4.0,1427,[],https://www.yelp.com/biz/flemings-prime-steakhouse-and-wine-bar-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,steak,,,34.0446963342719,-118.26536453203,800 W Olympic Blvd,,,Los Angeles,90015,US,CA,"['800 W Olympic Blvd', 'Los Angeles, CA 90015']"
6899,(213) 935-8740,7523.186561453995,E-NAwWgfnEWd-wr9rst06Q,https://s3-media1.fl.yelpcdn.com/bphoto/D5JrYt-bdnre1xshwLdBig/o.jpg,False,BaoHaus,+12139358740,$$,4.0,440,"['delivery', 'pickup']",https://www.yelp.com/biz/baohaus-los-angeles-11?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,taiwanese,,,34.0615394967125,-118.239711444674,727 N Broadway,Ste 130,,Los Angeles,90012,US,CA,"['727 N Broadway', 'Ste 130', 'Los Angeles, CA 90012']"
6949,(323) 580-6383,2371.8759003505643,6GTaESIP0r1oFunFqqevsw,https://s3-media2.fl.yelpcdn.com/bphoto/cmFC7aGhD1z2x1AZcHv4bw/o.jpg,False,Cafe Gratitude,+13235806383,$$,4.0,1956,['pickup'],https://www.yelp.com/biz/cafe-gratitude-los-angeles-11?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,breakfast_brunch,,,34.08279,-118.32404,639 N Larchmont Blvd,,,Los Angeles,90004,US,CA,"['639 N Larchmont Blvd', 'Los Angeles, CA 90004']"
6999,(213) 315-5085,1454.7786779553498,sYcLm4n3k-FYZm_bKTUJ-g,https://s3-media3.fl.yelpcdn.com/bphoto/v_22exre-dESKos2FIsoRg/o.jpg,False,HAEMARU,+12133155085,,4.5,8,[],https://www.yelp.com/biz/haemaru-los-angeles-5?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.0576463717659,-118.306413938351,3498 W 8th St,,,Los Angeles,90005,US,CA,"['3498 W 8th St', 'Los Angeles, CA 90005']"
7049,(323) 931-1928,3794.9272266705198,tW4eYiMzeWtcJS7kLHL54g,https://s3-media4.fl.yelpcdn.com/bphoto/rG8hzzxbZ57WY7T_EXxT6Q/o.jpg,False,Pampas Grill,+13239311928,$$,4.0,1117,[],https://www.yelp.com/biz/pampas-grill-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,brazilian,,,34.072166900233,-118.360551042328,6333 W 3rd St,Ste 618,,Los Angeles,90036,US,CA,"['6333 W 3rd St', 'Ste 618', 'Los Angeles, CA 90036']"
7099,(323) 935-1246,3723.4768342455704,-CW_jNF0-x1RAhlGjX3JUg,https://s3-media3.fl.yelpcdn.com/bphoto/d40d_0b3HkZm3G1Ill7UMw/o.jpg,False,Andre's Italian Restaurant,+13239351246,$,4.0,1071,[],https://www.yelp.com/biz/andres-italian-restaurant-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,italian,,,34.0711906,-118.3599417,6332 W 3rd St,,,Los Angeles,90036,US,CA,"['6332 W 3rd St', 'Los Angeles, CA 90036']"
7149,(213) 384-9595,3744.32169483677,5swh0JcDk0VrNF6oA2_MfA,https://s3-media3.fl.yelpcdn.com/bphoto/LeVI2SfEzM74QsuJN2OiPw/o.jpg,False,HoHo Chicken,+12133849595,$,4.0,243,"['delivery', 'pickup']",https://www.yelp.com/biz/hoho-chicken-los-angeles-3?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,chicken_wings,,,34.0624241,-118.2810091,2625 W 6th St,,,Los Angeles,90057,US,CA,"['2625 W 6th St', 'Los Angeles, CA 90057']"
7199,(213) 687-7108,7729.031322156471,jqS3dVaCYeBehb3tOiWWbQ,https://s3-media1.fl.yelpcdn.com/bphoto/COFv1hp5eS2J5PSdmMLMCQ/o.jpg,False,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,+12136877108,$$,4.0,2381,[],https://www.yelp.com/biz/shin-sen-gumi-hakata-ramen-little-tokyo-los-angeles-4?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,ramen,,,34.0484525,-118.2390921,132 S Central Ave,,,Los Angeles,90012,US,CA,"['132 S Central Ave', 'Los Angeles, CA 90012']"
7249,(323) 920-7575,11336.43419669231,-2j7SP_13FMBGOr4ds_nfQ,https://s3-media2.fl.yelpcdn.com/bphoto/czApE5NOu2RK8kbr71vaHw/o.jpg,False,Wings & Pot,+13239207575,$$,4.0,121,[],https://www.yelp.com/biz/wings-and-pot-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,chicken_wings,,,33.95968,-118.31648,2108 W Manchester Ave,,,Los Angeles,90047,US,CA,"['2108 W Manchester Ave', 'Los Angeles, CA 90047']"
7299,(213) 784-3050,5821.492954924857,1lxtw52CJ9ip6VqQCzt2Fw,https://s3-media4.fl.yelpcdn.com/bphoto/uQkl42GIDSCgfUNixDh0hg/o.jpg,False,The Burrow,+12137843050,$$,5.0,95,['restaurant_reservation'],https://www.yelp.com/biz/the-burrow-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,sandwiches,,,34.0467477,-118.2607696,821 S Flower St,,,Los Angeles,90014,US,CA,"['821 S Flower St', 'Los Angeles, CA 90014']"
7349,(323) 512-4447,8613.549734776323,YetYHIRKrZDGHZ50I_RMag,https://s3-media2.fl.yelpcdn.com/bphoto/62o5Q8j2uqKUxQzjRJD62w/o.jpg,False,Joe's Falafel,+13235124447,$,4.5,1486,"['pickup', 'delivery']",https://www.yelp.com/biz/joes-falafel-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mediterranean,,,34.1331825256348,-118.357154846191,3535 Cahuenga Blvd W,Ste 105,,Los Angeles,90068,US,CA,"['3535 Cahuenga Blvd W', 'Ste 105', 'Los Angeles, CA 90068']"
7399,(323) 732-1253,1555.210522417828,ru7TAEo7lkbxMmkbFRGFMw,https://s3-media4.fl.yelpcdn.com/bphoto/tOB7YbSFbbtX2gFjqfbflw/o.jpg,False,La Cevicheria,+13237321253,$$,4.5,761,[],https://www.yelp.com/biz/la-cevicheria-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,seafood,,,34.04768,-118.32254,3809 W Pico Blvd,,,Los Angeles,90019,US,CA,"['3809 W Pico Blvd', 'Los Angeles, CA 90019']"
7449,(213) 948-9051,5068.229148394164,hagTEXx6TQqcT6d_2gz_5w,https://s3-media2.fl.yelpcdn.com/bphoto/3ifPMY_vCTRm75ttltSI0g/o.jpg,False,Rich's BBQ,+12139489051,$,5.0,45,[],https://www.yelp.com/biz/richs-bbq-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,bbq,,,34.0930290222168,-118.281455993652,4100 Sunset Blvd,,,Los Angeles,90029,US,CA,"['4100 Sunset Blvd', 'Los Angeles, CA 90029']"
7499,(855) 682-4373,3977.528149570874,6QeZEUhFk1_vZhWvktKnmA,https://s3-media4.fl.yelpcdn.com/bphoto/gnMvtYsRGlO-8ptdkyslHg/o.jpg,False,Fat Sal's,+18556824373,$$,4.0,1753,"['pickup', 'delivery']",https://www.yelp.com/biz/fat-sals-los-angeles-6?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,sandwiches,,,34.0945448886537,-118.338174904238,1300 N Highland Ave,,,Los Angeles,90028,US,CA,"['1300 N Highland Ave', 'Los Angeles, CA 90028']"
7549,(213) 973-5013,5739.909815610079,GizHDInjgH6fKOH5c3Dgfw,https://s3-media3.fl.yelpcdn.com/bphoto/LAxmuZyAk_03bHXMGHQ71A/o.jpg,False,Testa,+12139735013,$$,4.0,136,['restaurant_reservation'],https://www.yelp.com/biz/testa-los-angeles-3?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,italian,,,34.04209,-118.2637,1111 S Hope St,Ste 110,,Los Angeles,90015,US,CA,"['1111 S Hope St', 'Ste 110', 'Los Angeles, CA 90015']"
7599,(323) 653-8877,4224.304949816411,dh_xOxlwzYeCIWHhrG8Yrw,https://s3-media4.fl.yelpcdn.com/bphoto/dBe8ZWDA87Y_1cxvt08FkQ/o.jpg,False,Robata JINYA,+13236538877,$$,4.0,953,[],https://www.yelp.com/biz/robata-jinya-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,izakaya,,,34.07181,-118.3655,8050 West 3rd St,,,Los Angeles,90048,US,CA,"['8050 West 3rd St', 'Los Angeles, CA 90048']"
7649,(424) 317-2222,11472.565991926307,c6-7m0hafQmFyBgWU2XtIg,https://s3-media3.fl.yelpcdn.com/bphoto/Gzl6DcoHf_ivgnKGSpgnvw/o.jpg,False,Marugame Udon,+14243172222,$,4.0,854,[],https://www.yelp.com/biz/marugame-udon-los-angeles-6?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,japanese,,,34.04002,-118.44326,2029 Sawtelle Blvd,,,Los Angeles,90025,US,CA,"['2029 Sawtelle Blvd', 'Los Angeles, CA 90025']"
7699,(323) 782-8808,5123.582849272865,s0sU8XpJeX9y5DS6CZ8mJw,https://s3-media4.fl.yelpcdn.com/bphoto/0QPkE06oxeUuL7v6q9TNPw/o.jpg,False,ROC Beverly Grove,+13237828808,$$,4.0,273,"['pickup', 'restaurant_reservation']",https://www.yelp.com/biz/roc-beverly-grove-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,chinese,,,34.07299,-118.37539,8474 W 3rd St,Ste 108,,Los Angeles,90048,US,CA,"['8474 W 3rd St', 'Ste 108', 'Los Angeles, CA 90048']"
7749,(213) 622-5950,6260.152115457139,Kz8ZETLCLPNzzs9Tb4u1SQ,https://s3-media2.fl.yelpcdn.com/bphoto/WwYBSU0WY8TPeEsW_p2qXw/o.jpg,False,Colori Kitchen,+12136225950,$$,4.0,1485,"['restaurant_reservation', 'pickup', 'delivery']",https://www.yelp.com/biz/colori-kitchen-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,italian,,,34.045014,-118.256441,429 W 8th St,,,Los Angeles,90014,US,CA,"['429 W 8th St', 'Los Angeles, CA 90014']"
7799,(323) 951-1010,4393.161985296008,83nE-wxvQkKPWeeXS0_hWA,https://s3-media2.fl.yelpcdn.com/bphoto/rCwhaKC7MIhZvATW60nH2w/o.jpg,False,Little Next Door,+13239511010,$$,4.0,1739,"['pickup', 'delivery']",https://www.yelp.com/biz/little-next-door-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,french,,,34.07206,-118.36735,8142 W 3rd St,,,Los Angeles,90048,US,CA,"['8142 W 3rd St', 'Los Angeles, CA 90048']"
7849,(213) 568-3573,1248.2193361806114,NxcF38OxJN9Iq6g6xoOAnQ,https://s3-media1.fl.yelpcdn.com/bphoto/kkYoTrQ-b5Y1J-FwLlHZDw/o.jpg,False,Here's Looking At You,+12135683573,$$$,4.0,342,[],https://www.yelp.com/biz/heres-looking-at-you-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,newamerican,,,34.0637,-118.30822,3901 W 6th St,,,Los Angeles,90020,US,CA,"['3901 W 6th St', 'Los Angeles, CA 90020']"
7899,(310) 274-8303,5990.918038734074,gxrQw6uNbO7AYMykhePHAQ,https://s3-media4.fl.yelpcdn.com/bphoto/OqvQAh5j24BrUhGsyBcVGQ/o.jpg,False,The Ivy,+13102748303,$$$,3.5,1651,[],https://www.yelp.com/biz/the-ivy-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,newamerican,,,34.0756,-118.3838849,113 N Robertson Blvd,,,Los Angeles,90048,US,CA,"['113 N Robertson Blvd', 'Los Angeles, CA 90048']"
7949,(323) 465-5566,1395.1588941157595,egU533_tWCiKYA_2vVGFsw,https://s3-media1.fl.yelpcdn.com/bphoto/kJy5Egepl02BQttpfvTTzA/o.jpg,False,Village Pizzeria,+13234655566,$$,4.0,1331,[],https://www.yelp.com/biz/village-pizzeria-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,pizza,,,34.0739747,-118.3238054,131 N Larchmont Blvd,,,Los Angeles,90004,US,CA,"['131 N Larchmont Blvd', 'Los Angeles, CA 90004']"
7999,(213) 484-6829,5530.949853682935,hafmNRWqoLKQ10dMVDh-yQ,https://s3-media2.fl.yelpcdn.com/bphoto/UImY1kTsUseew8DmZ8H2GQ/o.jpg,False,Elf Café,+12134846829,$$,4.5,693,[],https://www.yelp.com/biz/elf-caf%C3%A9-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,vegetarian,,,34.077812,-118.264616,2135 W Sunset Blvd,,,Los Angeles,90026,US,CA,"['2135 W Sunset Blvd', 'Los Angeles, CA 90026']"
8049,(213) 386-8477,4240.375438305672,_8Tvjpgu56ioJf0ohHzUUg,https://s3-media4.fl.yelpcdn.com/bphoto/4rR9WP7h9y1zEGP8aW-1ow/o.jpg,False,Seoul Garden Restaurant,+12133868477,$$,4.0,493,[],https://www.yelp.com/biz/seoul-garden-restaurant-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.0507689,-118.2772433,1833 W Olympic Blvd,,,Los Angeles,90006,US,CA,"['1833 W Olympic Blvd', 'Los Angeles, CA 90006']"
8099,(213) 908-5037,2646.5624141889302,6xwX5NVwihXnRxN9g9iqOg,https://s3-media1.fl.yelpcdn.com/bphoto/UQKYzXhmZYeUKPO9unYQ2g/o.jpg,False,YUKGA Korean Cuisine,+12139085037,$$,5.0,47,[],https://www.yelp.com/biz/yukga-korean-cuisine-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.0632826482903,-118.29272290944,608 S New Hampshire Ave,,,Los Angeles,90005,US,CA,"['608 S New Hampshire Ave', 'Los Angeles, CA 90005']"
